customer_id,age,gender,subscription_type,monthly_watch_hours,favorite_genre,devices_used,avg_session_time,monthly_subscription_cost,payment_method,support_tickets,ads_tolerance,days_since_last_login,number_of_profiles,binge_watch_frequency,content_rating_given,account_age_months,auto_renew_enabled,churn
OTT-04733,22,Female,Basic,14.7,Drama,5,1.53,133.43,Credit Card,2.0,Medium,7,3,Never,4.5,53,1,0
OTT-04734,40,Female,Basic,53.9,Romance,1,2.4,115.07,UPI,2.0,High,14,1,Sometimes,3.8,4,0,0
OTT-04735,38,Male,Basic,20.0,Sci-Fi,4,1.84,110.12,Credit Card,0.0,Medium,2,3,Sometimes,4.3,13,1,0
OTT-04736,46,Female,Standard,,Comedy,2,4.2,293.95,Credit Card,3.0,Medium,1,4,Rarely,2.4,5,0,0
OTT-04737,25,Male,Premium,64.9,Thriller,5,4.37,395.0,Credit Card,0.0,Low,12,3,Never,2.0,31,1,0
OTT-04738,35,Male,Premium,42.4,Action,3,3.44,360.32,Credit Card,3.0,High,25,2,Often,1.5,12,1,0
OTT-04739,18,Male,Premium,19.1,Thriller,3,1.63,386.43,Credit Card,3.0,Medium,8,3,Sometimes,1.7,30,0,0
OTT-04740,43,Female,Basic,40.2,Romance,2,3.68,102.19,Credit Card,0.0,Low,7,1,Always,4.9,49,1,0
OTT-04741,41,Male,Basic,29.9,Thriller,4,1.44,100.9,Credit Card,0.0,Medium,8,4,Often,4.7,10,0,0
OTT-04742,40,Male,Basic,16.0,Thriller,5,0.75,109.86,Net Banking,1.0,Low,21,4,Sometimes,1.2,30,1,0
OTT-04743,35,Male,Premium,13.4,Action,5,1.52,457.8,Credit Card,0.0,Low,16,1,Often,2.9,26,1,0
OTT-04744,39,Female,Basic,44.6,Romance,5,2.58,119.24,UPI,3.0,Low,16,4,Never,2.5,44,1,1
OTT-04745,54,Other,Standard,49.3,Comedy,5,4.79,243.36,Wallet,2.0,Low,1,3,Sometimes,3.6,6,1,0
OTT-04746,31,Male,Basic,27.5,Action,5,1.67,135.26,Net Banking,0.0,Low,14,4,Often,2.3,27,1,0
OTT-04747,36,Male,Basic,16.3,Documentary,4,1.17,134.57,Credit Card,3.0,Medium,14,3,Rarely,2.1,20,1,1
OTT-04748,21,Female,Premium,23.1,Romance,5,2.02,398.32,Wallet,0.0,High,1,4,Often,4.2,28,1,0
OTT-04749,24,Female,Premium,16.9,Romance,4,0.7,366.71,Credit Card,1.0,Medium,6,3,Sometimes,4.8,20,1,0
OTT-04750,36,Male,Premium,34.9,Thriller,4,1.44,452.76,Credit Card,1.0,Medium,1,3,Sometimes,1.8,12,0,0
OTT-04751,48,Female,Standard,45.4,Drama,4,2.58,294.61,Wallet,0.0,High,5,1,Often,1.9,45,1,0
OTT-04752,31,Female,Premium,46.2,Drama,3,4.13,482.36,Wallet,1.0,Low,10,1,Sometimes,2.7,21,1,0
OTT-04753,32,Male,Standard,45.4,Comedy,1,2.53,236.43,UPI,4.0,Medium,2,5,Rarely,3.8,30,0,1
OTT-04754,30,Female,Premium,28.1,Thriller,2,1.18,384.13,Net Banking,0.0,Low,1,1,Rarely,1.7,49,1,1
OTT-04755,28,Female,Basic,24.9,Drama,3,1.73,141.38,Net Banking,1.0,Medium,10,3,Often,2.9,52,1,0
OTT-04756,38,Female,Standard,29.9,Action,1,2.89,277.65,Credit Card,0.0,Low,17,3,Never,4.4,10,0,0
OTT-04757,18,Male,Standard,26.8,Comedy,3,1.35,242.46,Credit Card,3.0,High,1,4,Often,1.9,51,1,0
OTT-04758,50,Male,Standard,38.4,Thriller,4,2.0,232.02,UPI,3.0,Low,23,4,Sometimes,1.2,5,1,1
OTT-04759,27,Male,Premium,45.2,Sci-Fi,4,5.63,381.17,Wallet,0.0,Medium,13,5,Often,4.6,58,1,0
OTT-04760,43,Male,Premium,32.2,Action,5,1.43,350.23,Credit Card,3.0,Low,11,3,Sometimes,4.2,37,0,1
OTT-04761,19,Female,Standard,34.7,Drama,4,1.8,225.38,Net Banking,0.0,Medium,1,5,Rarely,3.8,8,0,1
OTT-04762,43,Female,Standard,29.5,Drama,3,2.6,233.48,Credit Card,0.0,Medium,26,3,Often,1.3,30,1,0
OTT-04763,43,Female,Standard,20.5,Drama,2,2.54,224.99,UPI,0.0,Low,6,1,Rarely,4.6,17,1,0
OTT-04764,39,Other,Premium,38.4,Drama,4,1.57,490.81,UPI,0.0,Low,7,4,Rarely,2.2,3,1,0
OTT-04765,23,Male,Standard,5.5,Romance,1,0.5,259.1,Net Banking,3.0,Low,7,5,Rarely,1.8,21,1,0
OTT-04766,37,Female,Basic,20.0,Sci-Fi,3,1.41,109.86,Credit Card,2.0,Medium,7,2,Sometimes,2.9,16,1,0
OTT-04767,20,Female,Standard,26.2,Comedy,1,1.71,213.45,UPI,0.0,Low,17,3,Rarely,4.7,32,1,0
OTT-04768,31,Male,Basic,52.9,Comedy,5,3.08,99.08,UPI,2.0,Medium,1,1,Always,5.0,27,0,0
OTT-04769,47,Female,Premium,70.7,Drama,5,3.5,452.74,Credit Card,1.0,Medium,6,2,Never,3.5,51,0,0
OTT-04770,44,Male,Standard,29.2,Comedy,2,2.67,211.48,Credit Card,2.0,Low,9,1,Often,4.8,6,1,0
OTT-04771,35,Female,Standard,51.0,Sci-Fi,3,4.5,222.97,Net Banking,1.0,Low,1,1,Sometimes,2.8,42,1,0
OTT-04772,23,Female,Premium,52.6,Action,2,5.96,454.85,UPI,0.0,High,8,3,Often,1.1,16,1,0
OTT-04773,42,Male,Basic,7.0,Action,1,0.5,118.14,Credit Card,0.0,Medium,7,1,Often,2.1,45,1,0
OTT-04774,35,Female,Basic,30.9,Documentary,2,1.35,105.57,UPI,0.0,Low,2,5,Rarely,2.2,3,0,1
OTT-04775,18,Female,Standard,26.5,Comedy,1,1.52,266.0,Wallet,0.0,Medium,2,2,Often,4.1,54,1,0
OTT-04776,44,Male,Basic,,Drama,2,0.72,124.15,Credit Card,0.0,High,0,1,Sometimes,1.5,40,1,1
OTT-04777,34,Male,Standard,23.7,Thriller,5,1.97,264.82,UPI,,Low,12,1,Often,1.7,20,1,0
OTT-04778,49,Male,Premium,51.5,Sci-Fi,3,2.84,427.93,Credit Card,0.0,Medium,1,4,Always,3.5,40,0,0
OTT-04779,21,Female,Premium,41.1,Drama,2,2.08,379.91,Credit Card,1.0,Low,15,4,Rarely,1.5,7,1,0
OTT-04780,18,Female,Premium,13.4,Romance,1,0.68,381.64,Credit Card,3.0,Low,22,5,Sometimes,3.0,59,1,0
OTT-04781,38,Female,Premium,8.0,Thriller,3,0.99,409.8,UPI,2.0,Low,2,4,Sometimes,1.1,11,1,0
OTT-04782,38,Female,Standard,18.6,Sci-Fi,5,0.93,279.52,Net Banking,0.0,Medium,3,1,Sometimes,3.7,29,1,0
OTT-04783,18,Female,Basic,32.1,Romance,5,1.41,112.74,Credit Card,1.0,Medium,1,1,Rarely,4.6,52,1,0
OTT-04784,23,Male,Basic,30.2,Comedy,4,3.03,117.93,UPI,2.0,Medium,7,2,Rarely,4.5,3,1,0
OTT-04785,68,Female,Premium,9.1,Romance,3,0.5,356.73,UPI,2.0,Low,33,4,Always,1.3,21,1,0
OTT-04786,31,Male,Standard,37.4,Comedy,2,1.7,262.74,Credit Card,0.0,Medium,2,3,Never,3.4,53,1,0
OTT-04787,43,Male,Basic,19.9,Romance,5,1.57,111.15,UPI,0.0,Low,1,4,Rarely,1.4,32,0,0
OTT-04788,27,Female,Standard,23.3,Thriller,2,1.16,201.45,Net Banking,0.0,Medium,9,1,Rarely,1.2,30,1,1
OTT-04789,18,Male,Standard,42.2,Romance,2,4.38,232.93,Net Banking,2.0,Low,19,2,Sometimes,3.4,39,1,0
OTT-04790,32,Female,Standard,15.2,Drama,1,0.8,244.89,Net Banking,0.0,High,20,4,Often,3.3,11,1,0
OTT-04791,31,Female,Premium,62.6,Comedy,2,3.75,435.16,Credit Card,0.0,Low,4,2,Sometimes,1.4,17,1,0
OTT-04792,30,Male,Standard,52.1,Action,4,2.32,218.0,Net Banking,1.0,Medium,15,4,Sometimes,2.4,25,0,0
OTT-04793,33,Male,Premium,38.7,Romance,3,2.47,468.96,Credit Card,2.0,Medium,8,5,Often,2.3,50,0,0
OTT-04794,38,Female,Standard,23.5,Comedy,3,1.54,267.56,Net Banking,0.0,Medium,13,1,Often,2.4,25,1,0
OTT-04795,33,Female,Standard,60.6,Action,1,,233.59,Wallet,0.0,High,11,1,Rarely,2.3,9,0,0
OTT-04796,19,Male,Premium,23.5,Comedy,4,0.98,349.31,Credit Card,0.0,Low,1,3,Rarely,4.3,45,1,0
OTT-04797,40,Male,Premium,41.1,Documentary,4,4.78,495.62,UPI,5.0,Medium,4,1,Sometimes,2.4,29,1,0
OTT-04798,18,Female,Basic,7.1,Comedy,3,0.5,117.69,UPI,0.0,Low,14,3,Often,2.3,15,1,0
OTT-04799,18,Female,Basic,25.8,Action,4,2.4,132.1,Net Banking,2.0,Low,14,1,Sometimes,1.1,19,1,0
OTT-04800,43,Male,Standard,10.9,Action,5,0.86,264.13,Credit Card,0.0,High,1,4,Rarely,4.2,15,1,1
OTT-04801,41,Male,Standard,9.7,Thriller,2,0.5,221.43,Wallet,4.0,Low,6,4,Rarely,3.6,39,0,1
OTT-04802,34,Female,Standard,14.5,Sci-Fi,2,1.42,281.89,UPI,0.0,Low,20,5,Always,2.4,35,1,0
OTT-04803,18,Female,Premium,30.2,Documentary,3,3.69,366.47,Credit Card,0.0,Low,15,4,Sometimes,2.8,56,0,0
OTT-04804,26,Other,Basic,84.0,Romance,3,4.13,100.31,Credit Card,0.0,Medium,8,2,Rarely,4.2,40,1,0
OTT-04805,31,Female,Standard,24.0,Romance,4,1.27,290.25,Net Banking,0.0,High,2,4,Often,2.4,13,0,1
OTT-04806,18,Female,Basic,37.5,Documentary,1,1.61,118.29,Credit Card,0.0,Low,3,3,Always,,16,1,0
OTT-04807,26,Male,Premium,35.7,Comedy,3,2.07,414.37,Credit Card,0.0,Medium,10,5,Sometimes,1.1,3,1,0
OTT-04808,42,Female,Premium,25.2,Documentary,3,1.05,459.42,UPI,4.0,Medium,15,2,Often,4.7,53,0,1
OTT-04809,52,Male,Standard,5.5,Drama,3,0.5,295.63,UPI,0.0,Low,9,2,Sometimes,2.5,31,0,1
OTT-04810,29,Female,Basic,32.5,Drama,4,,123.76,Net Banking,,Medium,5,1,Often,2.2,55,1,1
OTT-04811,44,Male,Premium,17.9,Sci-Fi,5,0.98,478.61,UPI,2.0,Medium,8,3,Sometimes,3.4,1,1,0
OTT-04812,18,Male,Standard,28.0,Comedy,3,1.35,219.41,Net Banking,0.0,Low,0,4,Always,3.1,35,1,0
OTT-04813,42,Female,Standard,46.6,Thriller,5,3.35,222.73,Wallet,0.0,High,13,4,Sometimes,2.6,16,0,0
OTT-04814,25,Female,Premium,29.4,Action,4,2.05,451.55,Credit Card,5.0,Low,18,1,Often,4.7,1,1,0
OTT-04815,38,Male,Premium,20.6,Comedy,1,1.1,481.97,Net Banking,0.0,Low,0,4,Often,2.5,50,1,0
OTT-04816,32,Female,Standard,9.1,Romance,2,0.58,236.08,Wallet,0.0,High,5,2,Often,5.0,14,1,1
OTT-04817,50,Male,Standard,40.5,Drama,2,2.39,230.2,Net Banking,2.0,Medium,18,4,Often,4.2,7,1,0
OTT-04818,24,Male,Basic,35.0,Drama,2,1.42,142.52,Net Banking,0.0,High,9,4,Sometimes,4.6,23,1,0
OTT-04819,42,Female,Standard,29.9,Drama,2,3.42,281.87,Credit Card,5.0,Medium,6,2,Never,2.1,35,1,1
OTT-04820,31,Male,Standard,22.1,Thriller,4,1.16,212.3,UPI,0.0,Medium,0,3,Often,1.3,29,1,0
OTT-04821,33,Female,Standard,47.7,Romance,2,2.01,290.87,UPI,3.0,Medium,13,3,Always,2.7,22,0,0
OTT-04822,32,Male,Basic,52.2,Thriller,4,4.34,142.14,Net Banking,1.0,Low,11,2,Sometimes,2.3,16,1,0
OTT-04823,24,Female,Basic,38.8,Action,1,3.34,138.59,Wallet,0.0,Medium,8,2,Rarely,1.2,29,1,0
OTT-04824,34,Female,Basic,52.3,Comedy,3,3.69,139.75,Credit Card,2.0,Medium,0,5,Often,1.3,6,1,0
OTT-04825,34,Male,Standard,31.8,Comedy,3,3.43,248.27,Credit Card,4.0,High,10,5,Rarely,1.7,18,0,0
OTT-04826,37,Male,Standard,26.3,Documentary,3,1.5,292.93,Credit Card,0.0,Medium,0,4,Never,2.5,29,0,0
OTT-04827,36,Female,Standard,35.6,Drama,4,1.88,245.17,Net Banking,3.0,Low,17,4,Rarely,4.7,25,1,0
OTT-04828,44,Female,Standard,28.1,Documentary,4,1.28,291.61,Credit Card,1.0,Medium,20,5,Often,3.6,45,0,0
OTT-04829,46,Male,Standard,27.9,Drama,4,3.06,222.96,UPI,0.0,Low,7,4,Often,2.6,56,1,0
OTT-04830,22,Female,Premium,27.6,Action,1,1.79,474.7,Credit Card,0.0,Medium,18,3,Rarely,4.2,2,1,0
OTT-04831,45,Male,Standard,57.9,Thriller,5,2.71,298.45,UPI,0.0,Medium,5,3,Always,3.3,44,1,0
OTT-04832,20,Male,Premium,28.0,Sci-Fi,4,1.33,442.29,Credit Card,2.0,Low,3,1,Sometimes,2.7,32,1,0
OTT-04833,42,Female,Standard,28.4,Sci-Fi,4,3.07,199.15,Wallet,0.0,High,6,5,Always,1.6,36,1,0
OTT-04834,42,Male,Standard,23.5,Sci-Fi,3,2.87,205.41,UPI,1.0,High,8,3,Rarely,4.7,32,1,0
OTT-04835,18,Female,Basic,37.7,Romance,2,1.77,99.27,Wallet,1.0,High,14,1,Sometimes,3.5,41,1,0
OTT-04836,36,Female,Standard,74.5,Action,2,7.2,248.19,UPI,1.0,Low,9,2,Sometimes,2.8,20,1,0
OTT-04837,29,Female,Premium,31.6,Comedy,1,1.77,368.37,Credit Card,4.0,Medium,19,3,Sometimes,2.8,55,1,0
OTT-04838,25,Female,Premium,21.4,Comedy,2,2.23,421.35,Credit Card,2.0,High,27,1,Always,4.1,37,0,0
OTT-04839,51,Female,Premium,55.5,Thriller,5,4.26,425.7,Wallet,1.0,Medium,7,4,Often,1.7,42,1,0
OTT-04840,27,Female,Basic,22.8,Documentary,3,2.13,142.4,Net Banking,2.0,Low,12,1,Often,2.7,38,0,0
OTT-04841,25,Female,Standard,71.1,Action,1,3.47,284.81,Credit Card,2.0,High,6,3,Rarely,1.3,33,1,0
OTT-04842,35,Other,Standard,27.1,Romance,2,1.39,245.84,Net Banking,3.0,High,23,4,Sometimes,1.3,52,1,0
OTT-04843,43,Female,Standard,35.0,Action,2,3.4,266.5,UPI,2.0,Medium,0,4,Rarely,3.1,5,1,0
OTT-04844,33,Male,Basic,42.2,Action,3,4.68,128.96,Credit Card,2.0,Low,12,1,Often,2.5,6,1,0
OTT-04845,48,Female,Premium,22.7,Thriller,1,1.43,371.0,Credit Card,0.0,Low,6,1,Sometimes,3.9,22,1,0
OTT-04846,41,Female,Premium,14.7,Romance,3,1.3,486.86,Net Banking,0.0,Medium,0,3,Always,4.9,21,1,0
OTT-04847,18,Female,Standard,25.1,Sci-Fi,1,3.08,230.31,Credit Card,4.0,Medium,13,4,Sometimes,4.4,19,1,1
OTT-04848,28,Female,Basic,28.2,Comedy,2,2.26,130.42,Credit Card,0.0,Medium,4,5,Rarely,2.8,43,1,0
OTT-04849,28,Female,Basic,12.8,Drama,3,1.1,108.5,Credit Card,0.0,Low,7,1,Always,2.5,15,1,0
OTT-04850,40,Other,Standard,25.4,Documentary,3,1.29,258.25,Credit Card,0.0,Low,12,5,Often,3.3,34,1,0
OTT-04851,18,Male,Standard,46.9,Sci-Fi,5,2.07,207.22,UPI,2.0,Low,2,5,Sometimes,1.4,47,0,0
OTT-04852,65,Female,Premium,35.5,Romance,3,2.95,461.91,Credit Card,0.0,Low,3,4,Always,5.0,7,0,0
OTT-04853,41,Male,Standard,18.8,Comedy,1,1.59,260.72,Credit Card,1.0,Medium,4,3,Always,4.9,17,1,0
OTT-04854,36,Female,Standard,48.0,Sci-Fi,5,3.29,284.53,Wallet,1.0,Low,13,5,Always,4.7,44,0,0
OTT-04855,49,Female,Standard,13.5,Thriller,3,1.23,252.55,Credit Card,0.0,Medium,40,3,Always,3.6,44,1,1
OTT-04856,63,Male,Basic,26.7,Documentary,3,1.11,114.34,UPI,0.0,Medium,4,1,Rarely,3.0,5,1,1
OTT-04857,45,Male,Premium,19.3,Romance,5,1.59,402.15,UPI,0.0,Low,9,4,Sometimes,3.8,52,0,0
OTT-04858,46,Female,Standard,31.2,Romance,2,,199.44,UPI,0.0,High,3,2,Often,2.3,39,1,0
OTT-04859,36,Male,Premium,55.5,Comedy,3,3.18,472.45,Net Banking,1.0,Medium,20,4,Sometimes,4.4,2,1,0
OTT-04860,33,Male,Standard,66.5,Comedy,4,3.88,212.12,Credit Card,0.0,Medium,27,2,Often,1.5,27,0,0
OTT-04861,29,Female,Standard,31.5,Action,2,1.68,291.95,Wallet,1.0,High,2,1,Always,4.2,45,1,0
OTT-04862,25,Male,Basic,57.3,Action,3,2.35,144.92,Net Banking,4.0,Low,10,3,Rarely,4.5,24,1,0
OTT-04863,26,Female,Standard,31.3,Romance,2,2.32,248.72,Net Banking,3.0,Medium,23,1,Sometimes,1.7,41,1,0
OTT-04864,18,Female,Premium,39.0,Drama,1,2.76,352.03,Credit Card,2.0,Low,6,4,Sometimes,2.9,47,1,0
OTT-04865,34,Male,Premium,44.5,Thriller,2,3.24,472.83,Credit Card,4.0,Medium,4,2,Sometimes,4.6,28,1,0
OTT-04866,18,Male,Premium,41.4,Comedy,5,2.22,403.99,UPI,1.0,Medium,23,2,Sometimes,4.8,58,0,0
OTT-04867,37,Female,Basic,32.6,Action,3,1.78,145.17,Wallet,2.0,Medium,2,4,Often,4.2,47,1,0
OTT-04868,34,Female,Premium,12.3,Thriller,2,0.72,397.7,UPI,2.0,Low,2,4,Always,4.8,1,1,0
OTT-04869,36,Female,Premium,54.8,Documentary,4,3.86,392.04,Credit Card,4.0,Low,21,1,Often,4.7,53,1,0
OTT-04870,28,Female,Basic,32.3,Sci-Fi,1,2.12,137.22,Credit Card,1.0,Medium,10,5,Sometimes,4.9,52,0,0
OTT-04871,70,Female,Premium,54.5,Sci-Fi,1,2.54,367.99,Net Banking,0.0,Low,2,2,Often,2.7,21,1,0
OTT-04872,51,Male,Basic,34.0,Romance,2,1.85,119.92,Net Banking,0.0,Medium,10,4,Always,2.1,57,1,0
OTT-04873,20,Male,Standard,19.5,Comedy,5,0.97,202.13,Credit Card,0.0,Medium,20,1,Never,3.5,28,1,0
OTT-04874,37,Male,Standard,9.9,Sci-Fi,1,0.78,243.53,Credit Card,2.0,Low,0,5,Often,1.8,3,1,0
OTT-04875,27,Male,Premium,34.8,Documentary,2,1.48,489.39,UPI,1.0,Low,2,3,Sometimes,3.2,30,1,0
OTT-04876,22,Female,Basic,14.4,Comedy,2,1.67,108.68,UPI,0.0,Low,9,4,Often,3.3,1,0,0
OTT-04877,18,Female,Standard,61.5,Action,1,3.39,242.53,Net Banking,3.0,Medium,1,5,Never,4.2,59,0,1
OTT-04878,40,Male,Standard,24.8,Sci-Fi,2,1.14,251.65,Net Banking,5.0,High,23,3,Always,2.4,51,1,0
OTT-04879,26,Female,Standard,21.2,Drama,2,0.93,237.08,UPI,2.0,Low,8,3,Never,3.4,52,1,0
OTT-04880,46,Male,Standard,58.7,Sci-Fi,4,4.37,250.54,Credit Card,0.0,High,8,1,Sometimes,4.6,45,1,0
OTT-04881,46,Male,Basic,28.0,Comedy,2,1.77,144.5,Net Banking,1.0,High,0,2,Rarely,2.7,47,1,0
OTT-04882,51,Female,Standard,14.8,Drama,2,1.72,295.79,Wallet,4.0,Low,5,4,Often,3.3,45,0,0
OTT-04883,24,Male,Premium,47.1,Thriller,5,2.2,409.75,Wallet,,High,2,5,Often,4.1,18,1,0
OTT-04884,40,Male,Premium,18.5,Sci-Fi,1,1.83,483.31,Wallet,1.0,Medium,16,3,Never,2.0,49,1,0
OTT-04885,42,Male,Premium,43.5,Comedy,5,2.85,388.67,Credit Card,0.0,High,4,2,Rarely,1.4,33,1,0
OTT-04886,29,Male,Standard,28.3,Sci-Fi,3,1.14,204.84,Net Banking,3.0,Medium,5,3,Sometimes,3.7,15,1,0
OTT-04887,25,Female,Standard,19.2,Sci-Fi,5,0.81,264.17,Wallet,3.0,Low,10,4,Often,2.5,24,0,0
OTT-04888,54,Female,Standard,28.0,Comedy,3,2.06,297.52,Net Banking,0.0,High,12,4,Always,2.5,36,1,0
OTT-04889,37,Male,Basic,36.7,Drama,3,3.11,108.34,Credit Card,0.0,Low,15,1,Sometimes,4.7,34,1,1
OTT-04890,42,Male,Premium,31.7,Action,5,2.58,456.71,Wallet,0.0,High,1,4,Sometimes,2.6,26,1,0
OTT-04891,25,Female,Basic,,Documentary,4,1.65,124.24,UPI,0.0,Low,3,4,Sometimes,4.8,51,1,0
OTT-04892,20,Female,Premium,20.7,Sci-Fi,5,1.02,362.58,Credit Card,2.0,Medium,0,4,Sometimes,1.4,40,1,0
OTT-04893,28,Male,Basic,14.4,Romance,1,1.23,119.02,Credit Card,0.0,Medium,19,2,Often,2.4,22,1,0
OTT-04894,33,Male,Premium,25.2,Thriller,5,2.09,353.33,UPI,0.0,High,3,5,Sometimes,3.8,16,0,0
OTT-04895,22,Female,Basic,,Comedy,4,0.53,106.36,UPI,2.0,Low,1,5,Sometimes,1.5,40,1,0
OTT-04896,34,Female,Basic,38.2,Sci-Fi,5,2.49,140.05,Credit Card,1.0,Medium,3,4,Always,2.5,42,0,0
OTT-04897,18,Male,Standard,31.4,Documentary,4,1.33,199.94,Net Banking,5.0,Medium,0,5,Often,4.4,16,1,0
OTT-04898,21,Female,Basic,30.5,Action,1,3.61,127.65,Net Banking,0.0,High,18,4,Always,4.0,5,0,0
OTT-04899,43,Male,Standard,30.4,Comedy,2,1.61,293.25,Net Banking,0.0,Low,3,5,Sometimes,2.1,51,1,0
OTT-04900,42,Female,Standard,10.3,Sci-Fi,4,0.5,207.66,Credit Card,1.0,Low,4,5,Never,2.4,6,1,0
OTT-04901,30,Female,Basic,,Thriller,4,1.29,134.24,Net Banking,0.0,Medium,28,3,Often,3.0,42,0,0
OTT-04902,22,Female,Premium,28.0,Romance,4,2.4,427.9,Credit Card,0.0,Low,2,2,Often,3.9,24,1,0
OTT-04903,22,Male,Standard,36.5,Comedy,1,2.27,252.97,Credit Card,1.0,High,2,3,Always,1.6,30,0,0
OTT-04904,30,Male,Standard,6.6,Sci-Fi,3,0.5,293.92,UPI,0.0,Low,8,3,Never,3.1,37,0,0
OTT-04905,42,Male,Standard,13.6,Drama,4,1.36,237.92,Net Banking,0.0,Medium,35,5,Always,1.3,32,0,1
OTT-04906,46,Female,Standard,81.5,Action,1,3.29,199.33,UPI,0.0,Medium,23,1,Sometimes,2.6,53,1,0
OTT-04907,29,Male,Standard,41.9,Romance,2,4.01,200.97,Credit Card,3.0,Low,8,1,Sometimes,1.8,19,0,1
OTT-04908,21,Male,Basic,23.0,Comedy,4,2.21,100.97,UPI,2.0,Medium,16,2,Rarely,2.2,51,1,0
OTT-04909,38,Male,Standard,7.7,Sci-Fi,3,0.5,274.21,UPI,0.0,High,6,4,Often,2.3,45,0,0
OTT-04910,25,Female,Standard,33.8,Romance,1,1.53,278.06,Wallet,0.0,Medium,5,5,Sometimes,4.1,28,1,0
OTT-04911,28,Male,Standard,41.3,Drama,2,4.78,290.15,Wallet,1.0,Low,5,2,Often,2.1,47,1,1
OTT-04912,50,Male,Standard,17.5,Comedy,3,1.61,221.91,Credit Card,0.0,Low,6,3,Sometimes,3.7,8,1,0
OTT-04913,44,Male,Standard,47.4,Romance,2,1.96,272.84,Credit Card,2.0,Medium,12,5,Rarely,3.1,43,0,0
OTT-04914,36,Female,Basic,62.4,Comedy,3,4.89,122.15,Credit Card,2.0,Low,17,3,Often,4.2,1,1,1
OTT-04915,19,Female,Standard,10.3,Comedy,5,1.25,282.63,Net Banking,0.0,High,8,2,Rarely,2.3,4,0,0
OTT-04916,37,Female,Standard,43.2,Romance,5,3.51,240.15,Credit Card,0.0,Medium,20,1,Often,5.0,57,1,0
OTT-04917,47,Female,Basic,43.4,Comedy,5,2.12,103.1,Credit Card,0.0,Medium,10,2,Sometimes,2.2,22,1,0
OTT-04918,30,Female,Basic,41.9,Drama,2,1.78,101.81,UPI,4.0,Medium,16,5,Never,3.3,22,1,0
OTT-04919,51,Male,Basic,54.5,Romance,5,5.12,112.39,Credit Card,2.0,Medium,11,5,Often,3.5,30,1,0
OTT-04920,50,Female,Premium,22.9,Sci-Fi,1,1.94,490.76,Credit Card,0.0,High,14,4,Always,3.2,58,0,0
OTT-04921,54,Male,Standard,10.3,Documentary,1,0.66,267.32,UPI,4.0,Medium,0,1,Rarely,4.4,27,0,1
OTT-04922,38,Male,Basic,,Romance,5,0.69,120.91,Credit Card,0.0,Low,20,5,Sometimes,1.5,27,0,1
OTT-04923,42,Female,Basic,23.9,Drama,3,1.24,117.27,UPI,0.0,Medium,21,1,Never,3.4,13,1,0
OTT-04924,51,Male,Standard,18.4,Drama,3,1.36,243.36,Wallet,0.0,Medium,18,5,Often,3.0,39,0,0
OTT-04925,40,Male,Standard,14.8,Drama,2,1.62,241.21,Credit Card,2.0,Medium,13,1,Always,2.7,27,1,1
OTT-04926,28,Male,Premium,43.3,Sci-Fi,3,3.52,468.66,UPI,3.0,High,15,2,Sometimes,,39,1,0
OTT-04927,29,Female,Premium,25.6,Sci-Fi,4,2.18,463.38,Wallet,0.0,Medium,1,1,Sometimes,1.6,38,1,0
OTT-04928,37,Male,Standard,53.1,Documentary,3,6.35,246.62,Wallet,5.0,Low,0,3,Often,3.6,57,1,0
OTT-04929,19,Female,Basic,24.8,Documentary,1,1.01,100.98,UPI,0.0,Medium,3,2,Sometimes,1.5,8,1,0
OTT-04930,33,Female,Premium,29.7,Comedy,3,2.41,463.94,Net Banking,1.0,High,5,5,Sometimes,4.3,12,1,0
OTT-04931,48,Female,Premium,42.7,Comedy,2,1.92,496.54,Credit Card,5.0,High,3,5,Rarely,2.8,24,1,0
OTT-04932,18,Male,Standard,47.5,Thriller,3,2.92,222.99,Net Banking,0.0,High,20,4,Often,3.4,18,1,0
OTT-04933,53,Female,Standard,31.7,Documentary,2,1.29,201.95,Wallet,1.0,Low,33,3,Often,1.3,55,1,0
OTT-04934,48,Male,Standard,24.2,Documentary,4,2.3,268.11,UPI,1.0,Medium,14,4,Rarely,1.4,15,1,0
OTT-04935,29,Male,Standard,15.4,Comedy,5,1.56,297.58,UPI,0.0,Low,6,2,Rarely,,16,0,0
OTT-04936,41,Male,Standard,16.7,Drama,4,2.08,229.9,Credit Card,0.0,Low,1,4,Sometimes,4.1,33,1,0
OTT-04937,35,Female,Premium,44.0,Thriller,1,2.18,397.15,UPI,1.0,Low,20,2,Sometimes,2.9,10,1,0
OTT-04938,49,Male,Standard,77.9,Documentary,4,5.9,259.65,UPI,0.0,Low,18,4,Rarely,2.2,47,1,0
OTT-04939,46,Male,Premium,,Drama,4,0.78,481.3,Net Banking,3.0,Low,1,1,Rarely,4.4,24,1,0
OTT-04940,18,Male,Basic,12.7,Action,1,0.68,133.13,Credit Card,0.0,Low,0,2,Rarely,1.8,45,1,0
OTT-04941,42,Male,Basic,18.6,Documentary,1,1.04,99.53,UPI,,Low,22,2,Always,2.0,19,1,0
OTT-04942,32,Female,Standard,5.9,Sci-Fi,5,0.5,268.66,UPI,2.0,Low,17,1,Never,4.1,27,0,1
OTT-04943,35,Female,Basic,24.4,Romance,5,1.97,124.85,Credit Card,0.0,Medium,27,1,Always,1.1,45,1,0
